isolate,rep,sample,mg
201917,1,WR,9.3
201917,1,DS,13.9
201917,1,DR,0.4
201917,1,IW,57883.0
201917,1,FW,57633.1
201917,2,WS,310.7
201917,2,WR,27.2
201917,2,DS,23.2
201917,2,DR,1.6
201917,2,IW,57971.3
201917,2,FW,57663.5
201917,3,WS,442.8
201917,3,WR,16.2
201917,3,DS,28.9
201917,3,DR,1.3
201917,3,IW,59082.2
201917,3,FW,58823.1
201895,1,WS,307.2
201895,1,WR,19.0
201895,1,DS,20.8
201895,1,DR,1.8
201895,1,IW,58434.5
201895,1,FW,58187.6
201895,2,WS,443.4
201895,2,WR,35.4
201895,2,DS,26.9
201895,2,DR,2.4
201895,2,IW,58145.0
201895,2,FW,57838.9
201895,3,WS,242.6
201895,3,WR,14.0
201895,3,DS,14.7
201895,3,DR,1.3
201895,3,IW,58394.5
201895,3,FW,58178.3
201909,1,WS,447.8
201909,1,WR,34.4
201909,1,DS,31.2
201909,1,DR,2.8
201909,1,IW,59000.4
201909,1,FW,58757.1
201909,2,WS,491.4
201909,2,WR,32.1
201909,2,DS,30.2
201909,2,DR,2.2
201909,2,IW,59617.7
201909,2,FW,59410.2
201909,3,WS,165.7
201909,3,WR,10.7
201909,3,DS,12.5
201909,3,DR,1.6
201909,3,IW,58981.8
201909,3,FW,58790.4
200715,1,WS,163.1
200715,1,WR,13.3
200715,1,DS,11.1
200715,1,DR,0.6
200715,1,IW,59267.0
200715,1,FW,59077.7
200715,2,WS,260.4
200715,2,WR,26.8
200715,2,DS,17.2
200715,2,DR,1.9
200715,2,IW,58168.4
200715,2,FW,57878.4
200715,3,WS,450.5
200715,3,WR,11.6
200715,3,DS,34.8
200715,3,DR,1.1
200715,3,IW,58999.4
200715,3,FW,58796.6
200808,1,WS,248.7
200808,1,WR,12.0
200808,1,DS,16.8
200808,1,DR,0.7
200808,1,IW,59169.4
200808,1,FW,58949.4
200808,2,WS,340.4
200808,2,WR,29.0
200808,2,DS,21.6
200808,2,DR,2.2
200808,2,IW,58941.0
200808,2,FW,58725.6
200808,3,WS,572.6
200808,3,WR,24.0
200808,3,DS,42.4
200808,3,DR,2.0
200808,3,IW,58268.8
200808,3,FW,57996.3
200533,1,WS,352.4
200533,1,WR,28.6
200533,1,DS,22.5
200533,1,DR,3.1
200533,1,IW,58936.7
200533,1,FW,58702.6
200533,2,WS,382.3
200533,2,WR,24.3
200533,2,DS,20.9
200533,2,DR,2.0
200533,2,IW,57033.1
200533,2,FW,56742.8
200533,3,WS,208.3
200533,3,WR,11.4
200533,3,DS,15.2
200533,3,DR,0.6
200533,3,IW,57741.5
200533,3,FW,57494.3
201818,1,WS,245.4
201818,1,WR,16.4
201818,1,DS,17.3
201818,1,DR,1.2
201818,1,IW,58498.8
201818,1,FW,58254.2
201818,2,WS,215.9
201818,2,WR,27.8
201818,2,DS,15.0
201818,2,DR,2.0
201818,2,IW,57870.0
201818,2,FW,57597.3
201818,3,WS,357.3
201818,3,WR,22.3
201818,3,DS,22.8
201818,3,DR,1.7
201818,3,IW,58465.6
201818,3,FW,58252.5
201868,1,WS,454.6
201868,1,WR,23.8
201868,1,DS,28.0
201868,1,DR,1.5
201868,1,IW,57583.2
201868,1,FW,57324.7
201868,2,WS,478.9
201868,2,WR,22.2
201868,2,DS,28.4
201868,2,DR,1.3
201868,2,IW,59740.1
201868,2,FW,59566.6
201868,3,WS,289.4
201868,3,WR,46.0
201868,3,DS,17.9
201868,3,DR,2.8
201868,3,IW,57814.7
201868,3,FW,57492.6
201815,1,WS,501.0
201815,1,WR,55.9
201815,1,DS,35.8
201815,1,DR,5.4
201815,1,IW,58267.7
201815,1,FW,57926.4
201815,2,WS,362.4
201815,2,WR,37.0
201815,2,DS,29.1
201815,2,DR,2.7
201815,2,IW,57715.1
201815,2,FW,57383.5
201815,3,WS,576.1
201815,3,WR,28.9
201815,3,DS,43.0
201815,3,DR,2.4
201815,3,IW,57841.1
201815,3,FW,57532.8
201899,1,WS,219.7
201899,1,WR,23.3
201899,1,DS,19.2
201899,1,DR,2.0
201899,1,IW,57788.5
201899,1,FW,57516.6
201899,2,WS,527.9
201899,2,WR,26.8
201899,2,DS,38.4
201899,2,DR,2.5
201899,2,IW,57733.6
201899,2,FW,57412.5
201899,3,WS,476.2
201899,3,WR,31.5
201899,3,DS,33.1
201899,3,DR,2.6
201899,3,IW,58267.3
201899,3,FW,58026.2
201823,1,WS,457.2
201823,1,WR,24.0
201823,1,DS,31.8
201823,1,DR,2.5
201823,1,IW,57724.6
201823,1,FW,57427.6
201823,2,WS,287.0
201823,2,WR,22.3
201823,2,DS,21.4
201823,2,DR,1.9
201823,2,IW,57960.0
201823,2,FW,57657.1
201823,3,WS,512.6
201823,3,WR,46.7
201823,3,DS,32.8
201823,3,DR,3.0
201823,3,IW,57715.8
201823,3,FW,57426.6
201084,1,WS,545.6
201084,1,WR,58.0
201084,1,DS,36.5
201084,1,DR,4.9
201084,1,IW,58659.6
201084,1,FW,58431.4
201084,2,WS,180.2
201084,2,WR,22.5
201084,2,DS,14.7
201084,2,DR,1.4
201084,2,IW,57089.4
201084,2,FW,56839.3
201084,3,WS,425.3
201084,3,WR,46.2
201084,3,DS,31.1
201084,3,DR,3.5
201084,3,IW,57817.2
201084,3,FW,57472.3
201824,1,WS,NA
201824,1,WR,NA
201824,1,DS,NA
201824,1,DR,NA
201824,1,IW,58253.3
201824,1,FW,57987.3
201824,2,WS,NA
201824,2,WR,NA
201824,2,DS,NA
201824,2,DR,NA
201824,2,IW,57670.9
201824,2,FW,57408.6
201824,3,WS,NA
201824,3,WR,NA
201824,3,DS,NA
201824,3,DR,NA
201824,3,IW,57963.9
201824,3,FW,57714.6
201888,1,WS,517.6
201888,1,WR,15.4
201888,1,DS,33.1
201888,1,DR,0.8
201888,1,IW,60184.1
201888,1,FW,59959.5
201888,2,WS,212.1
201888,2,WR,20.8
201888,2,DS,11.7
201888,2,DR,1.8
201888,2,IW,58046.3
201888,2,FW,57723.4
201888,3,WS,226.8
201888,3,WR,21.1
201888,3,DS,14.5
201888,3,DR,1.7
201888,3,IW,58077.6
201888,3,FW,57840.9
200556,1,WS,241.2
200556,1,WR,19.5
200556,1,DS,15.7
200556,1,DR,1.2
200556,1,IW,57614.1
200556,1,FW,57335.1
200556,2,WS,287.5
200556,2,WR,20.5
200556,2,DS,18.1
200556,2,DR,1.4
200556,2,IW,58369.0
200556,2,FW,58093.2
200556,3,WS,237.7
200556,3,WR,16.4
200556,3,DS,14.8
200556,3,DR,1.0
200556,3,IW,57183.6
200556,3,FW,56956.5
201856,1,WS,NA
201856,1,WR,NA
201856,1,DS,NA
201856,1,DR,NA
201856,1,IW,58178.9
201856,1,FW,NA
201856,2,WS,NA
201856,2,WR,NA
201856,2,DS,NA
201856,2,DR,NA
201856,2,IW,58296.2
201856,2,FW,NA
201856,3,WS,NA
201856,3,WR,NA
201856,3,DS,NA
201856,3,DR,NA
201856,3,IW,57622.3
201856,3,FW,NA
201825,1,WS,NA
201825,1,WR,NA
201825,1,DS,NA
201825,1,DR,NA
201825,1,IW,58386.8
201825,1,FW,NA
201825,2,WS,NA
201825,2,WR,NA
201825,2,DS,NA
201825,2,DR,NA
201825,2,IW,58891.9
201825,2,FW,NA
201825,3,WS,NA
201825,3,WR,NA
201825,3,DS,NA
201825,3,DR,NA
201825,3,IW,58998.5
201825,3,FW,NA
201834,1,WS,NA
201834,1,WR,NA
201834,1,DS,NA
201834,1,DR,NA
201834,1,IW,57702.5
201834,1,FW,NA
201834,2,WS,NA
201834,2,WR,NA
201834,2,DS,NA
201834,2,DR,NA
201834,2,IW,59260.8
201834,2,FW,NA
201834,3,WS,NA
201834,3,WR,NA
201834,3,DS,NA
201834,3,DR,NA
201834,3,IW,58551.4
201834,3,FW,NA
control,1,WS,222.2
control,1,WR,14.0
control,1,DS,13.7
control,1,DR,0.9
control,1,IW,57890.0
control,1,FW,57668.4
control,2,WS,275.2
control,2,WR,17.2
control,2,DS,15.6
control,2,DR,1.1
control,2,IW,57855.2
control,2,FW,57605.4
control,3,WS,254.9
control,3,WR,8.8
control,3,DS,15.3
control,3,DR,0.5
control,3,IW,57644.2
control,3,FW,57404.9
vial_mass,1,IW,57208.5
vial_mass,1,FW,56961.9
vial_mass,2,IW,57354.8
vial_mass,2,FW,57255.8
vial_mass,3,IW,57497.5
vial_mass,3,FW,57108.2
