isolate,rep,sample,mg
200598,1,FW,47364.2
200598,2,WS,223.2
200598,2,WR,23.0
200598,2,DS,19.7
200598,2,DR,1.7
200598,2,IW,47440.2
200598,2,FW,47081.1
200598,3,WS,126.5
200598,3,WR,27.5
200598,3,DS,13.2
200598,3,DR,2.1
200598,3,IW,47510.5
200598,3,FW,47153.3
201916,1,WS,NA
201916,1,WR,NA
201916,1,DS,NA
201916,1,DR,NA
201916,1,IW,48264.3
201916,1,FW,47953.3
201916,2,WS,NA
201916,2,WR,NA
201916,2,DS,NA
201916,2,DR,NA
201916,2,IW,48538.8
201916,2,FW,48269.3
201916,3,WS,NA
201916,3,WR,NA
201916,3,DS,NA
201916,3,DR,NA
201916,3,IW,47414.8
201916,3,FW,47072.1
201850,1,WS,190.0
201850,1,WR,25.6
201850,1,DS,18.4
201850,1,DR,2.6
201850,1,IW,48085.1
201850,1,FW,47753.0
201850,2,WS,158.3
201850,2,WR,37.6
201850,2,DS,14.5
201850,2,DR,3.4
201850,2,IW,47600.3
201850,2,FW,47237.9
201850,3,WS,268.9
201850,3,WR,48.5
201850,3,DS,23.5
201850,3,DR,3.8
201850,3,IW,47363.8
201850,3,FW,47022.6
201939,1,WS,161.2
201939,1,WR,55.5
201939,1,DS,14.7
201939,1,DR,3.1
201939,1,IW,47779.3
201939,1,FW,47433.4
201939,2,WS,330.8
201939,2,WR,84.1
201939,2,DS,28.7
201939,2,DR,6.5
201939,2,IW,47804.5
201939,2,FW,47365.2
201939,3,WS,167.1
201939,3,WR,40.1
201939,3,DS,12.0
201939,3,DR,3.5
201939,3,IW,47851.7
201939,3,FW,47494.1
200882,1,WS,NA
200882,1,WR,NA
200882,1,DS,NA
200882,1,DR,NA
200882,1,IW,47196.1
200882,1,FW,46840.3
200882,2,WS,160.2
200882,2,WR,26.5
200882,2,DS,11.1
200882,2,DR,2.4
200882,2,IW,48685.4
200882,2,FW,48345.1
200882,3,WS,153.0
200882,3,WR,30.4
200882,3,DS,11.9
200882,3,DR,2.0
200882,3,IW,47386.9
200882,3,FW,47062.1
200705,1,WS,115.9
200705,1,WR,17.5
200705,1,DS,9.8
200705,1,DR,2.1
200705,1,IW,48352.1
200705,1,FW,48028.1
200705,2,WS,274.2
200705,2,WR,54.0
200705,2,DS,20.5
200705,2,DR,4.0
200705,2,IW,47591.3
200705,2,FW,47193.0
200705,3,WS,273.2
200705,3,WR,61.3
200705,3,DS,20.4
200705,3,DR,4.8
200705,3,IW,47036.8
200705,3,FW,46643.1
201833,1,WS,135.2
201833,1,WR,29.1
201833,1,DS,10.8
201833,1,DR,2.5
201833,1,IW,47478.1
201833,1,FW,47103.0
201833,2,WS,191.1
201833,2,WR,26.6
201833,2,DS,14.6
201833,2,DR,2.9
201833,2,IW,47804.5
201833,2,FW,47524.9
201833,3,WS,144.5
201833,3,WR,25.0
201833,3,DS,12.5
201833,3,DR,2.7
201833,3,IW,47408.5
201833,3,FW,47066.7
201827,1,WS,251.1
201827,1,WR,45.8
201827,1,DS,19.9
201827,1,DR,3.6
201827,1,IW,47694.8
201827,1,FW,47365.1
201827,2,WS,266.9
201827,2,WR,31.4
201827,2,DS,18.4
201827,2,DR,2.0
201827,2,IW,47970.2
201827,2,FW,47633.1
201827,3,WS,381.4
201827,3,WR,54.2
201827,3,DS,24.5
201827,3,DR,4.3
201827,3,IW,48084.2
201827,3,FW,47768.8
200642,1,WS,179.1
200642,1,WR,64.1
200642,1,DS,14.6
200642,1,DR,6.0
200642,1,IW,47690.3
200642,1,FW,47359.6
200642,2,WS,153.3
200642,2,WR,37.2
200642,2,DS,13.4
200642,2,DR,3.0
200642,2,IW,48135.2
200642,2,FW,47828.9
200642,3,WS,268.1
200642,3,WR,54.2
200642,3,DS,19.3
200642,3,DR,4.8
200642,3,IW,48028.1
200642,3,FW,47676.3
201263,1,WS,250.2
201263,1,WR,30.8
201263,1,DS,25.0
201263,1,DR,2.2
201263,1,IW,48171.8
201263,1,FW,47699.2
201263,2,WS,398.8
201263,2,WR,59.1
201263,2,DS,31.1
201263,2,DR,4.2
201263,2,IW,47672.2
201263,2,FW,47224.4
201263,3,WS,150.9
201263,3,WR,21.7
201263,3,DS,17.0
201263,3,DR,2.1
201263,3,IW,47913.2
201263,3,FW,47209.6
200565,1,WS,141.5
200565,1,WR,23.2
200565,1,DS,12.6
200565,1,DR,2.1
200565,1,IW,47047.1
200565,1,FW,46708.4
200565,2,WS,175.6
200565,2,WR,50.5
200565,2,DS,16.9
200565,2,DR,4.8
200565,2,IW,47412.4
200565,2,FW,47082.1
200565,3,WS,83.8
200565,3,WR,36.6
200565,3,DS,7.7
200565,3,DR,3.3
200565,3,IW,48376.7
200565,3,FW,48071.5
201184,1,WS,202.6
201184,1,WR,34.9
201184,1,DS,21.7
201184,1,DR,3.4
201184,1,IW,48312.9
201184,1,FW,47958.9
201184,2,WS,337.7
201184,2,WR,68.3
201184,2,DS,24.1
201184,2,DR,6.8
201184,2,IW,47745.4
201184,2,FW,47323.9
201184,3,WS,181.3
201184,3,WR,33.4
201184,3,DS,17.5
201184,3,DR,3.0
201184,3,IW,48242.2
201184,3,FW,47781.6
200828,1,WS,102.3
200828,1,WR,46.1
200828,1,DS,8.5
200828,1,DR,3.2
200828,1,IW,47422.0
200828,1,FW,47114.8
200828,2,WS,329.5
200828,2,WR,51.7
200828,2,DS,21.2
200828,2,DR,4.1
200828,2,IW,47803.4
200828,2,FW,47388.3
200828,3,WS,261.6
200828,3,WR,80.6
200828,3,DS,21.8
200828,3,DR,6.2
200828,3,IW,47537.7
200828,3,FW,47111.3
201819,1,WS,223.3
201819,1,WR,38.9
201819,1,DS,20.0
201819,1,DR,3.7
201819,1,IW,47755.6
201819,1,FW,47444.9
201819,2,WS,287.6
201819,2,WR,60.4
201819,2,DS,21.4
201819,2,DR,5.8
201819,2,IW,47785.3
201819,2,FW,47367.6
201819,3,WS,189.2
201819,3,WR,81.5
201819,3,DS,14.1
201819,3,DR,6.3
201819,3,IW,47869.7
201819,3,FW,47535.0
200904,1,WS,304.8
200904,1,WR,88.8
200904,1,DS,24.3
200904,1,DR,6.9
200904,1,IW,48548.5
200904,1,FW,48184.8
200904,2,WS,290.4
200904,2,WR,84.8
200904,2,DS,28.2
200904,2,DR,7.3
200904,2,IW,47837.9
200904,2,FW,47422.9
200904,3,WS,176.9
200904,3,WR,11.5
200904,3,DS,17.2
200904,3,DR,0.8
200904,3,IW,48172.6
200904,3,FW,47803.5
200570,1,WS,190.4
200570,1,WR,13.7
200570,1,DS,17.3
200570,1,DR,1.1
200570,1,IW,48346.9
200570,1,FW,48068.8
200570,2,WS,279.7
200570,2,WR,48.3
200570,2,DS,29.8
200570,2,DR,4.4
200570,2,IW,47881.7
200570,2,FW,47371.3
200570,3,WS,155.2
200570,3,WR,24.9
200570,3,DS,15.4
200570,3,DR,2.8
200570,3,IW,47475.3
200570,3,FW,47087.0
201832,1,WS,131.7
201832,1,WR,9.9
201832,1,DS,10.0
201832,1,DR,1.0
201832,1,IW,47684.7
201832,1,FW,47370.8
201832,2,WS,269.6
201832,2,WR,77.2
201832,2,DS,23.2
201832,2,DR,5.7
201832,2,IW,47247.2
201832,2,FW,46820.5
201832,3,WS,320.5
201832,3,WR,43.1
201832,3,DS,25.3
201832,3,DR,3.7
201832,3,IW,48345.2
201832,3,FW,48009.2
200722,1,WS,197.5
200722,1,WR,40.1
200722,1,DS,14.4
200722,1,DR,3.3
200722,1,IW,47660.5
200722,1,FW,47256.9
200722,2,WS,116.4
200722,2,WR,28.5
200722,2,DS,9.8
200722,2,DR,2.9
200722,2,IW,46818.4
200722,2,FW,46480.3
200722,3,WS,170.5
200722,3,WR,33.4
200722,3,DS,13.9
200722,3,DR,3.3
200722,3,IW,48101.2
200722,3,FW,47770.3
200552,1,WS,193.8
200552,1,WR,23.7
200552,1,DS,14.8
200552,1,DR,2.1
200552,1,IW,47888.6
200552,1,FW,47464.0
200552,2,WS,226.7
200552,2,WR,45.7
200552,2,DS,19.6
200552,2,DR,2.7
200552,2,IW,48791.5
200552,2,FW,48512.0
200552,3,WS,219.2
200552,3,WR,43.1
200552,3,DS,20.0
200552,3,DR,3.9
200552,3,IW,48155.0
200552,3,FW,47783.1
201151,1,WS,143.9
201151,1,WR,15.6
201151,1,DS,12.4
201151,1,DR,1.3
201151,1,IW,47828.9
201151,1,FW,47412.4
201151,2,WS,140.5
201151,2,WR,39.9
201151,2,DS,12.4
201151,2,DR,3.5
201151,2,IW,48116.3
201151,2,FW,47761.2
201151,3,WS,228.4
201151,3,WR,16.3
201151,3,DS,18.4
201151,3,DR,2.1
201151,3,IW,47784.6
201151,3,FW,47398.7
200470,1,WS,239.8
200470,1,WR,61.9
200470,1,DS,19.6
200470,1,DR,4.7
200470,1,IW,48276.3
200470,1,FW,47877.1
200470,2,WS,102.4
200470,2,WR,4.3
200470,2,DS,11.3
200470,2,DR,4.3
200470,2,IW,48813.5
200470,2,FW,48514.8
200470,3,WS,204.2
200470,3,WR,3.4
200470,3,DS,18.0
200470,3,DR,4.2
200470,3,IW,48682.9
200470,3,FW,48393.9
201097,1,WS,213.8
201097,1,WR,37.6
201097,1,DS,19.9
201097,1,DR,3.5
201097,1,IW,48259.7
201097,1,FW,47944.3
201097,2,WS,252.4
201097,2,WR,23.9
201097,2,DS,20.1
201097,2,DR,2.2
201097,2,IW,48560.5
201097,2,FW,48204.9
201097,3,WS,103.1
201097,3,WR,19.4
201097,3,DS,10.2
201097,3,DR,2.0
201097,3,IW,47928.1
201097,3,FW,47613.8
200991,1,WS,194.3
200991,1,WR,53.6
200991,1,DS,18.2
200991,1,DR,4.0
200991,1,IW,47796.5
200991,1,FW,47074.8
200991,2,WS,186.2
200991,2,WR,51.4
200991,2,DS,15.0
200991,2,DR,4.3
200991,2,IW,48700.4
200991,2,FW,48360.9
200991,3,WS,274.8
200991,3,WR,30.9
200991,3,DS,21.4
200991,3,DR,2.8
200991,3,IW,48196.9
200991,3,FW,47875.7
201290,1,WS,116.9
201290,1,WR,32.3
201290,1,DS,9.7
201290,1,DR,3.1
201290,1,IW,46979.1
201290,1,FW,46644.2
201290,2,WS,170.2
201290,2,WR,22.9
201290,2,DS,15.4
201290,2,DR,2.1
201290,2,IW,48741.0
201290,2,FW,48422.6
201290,3,WS,331.2
201290,3,WR,82.6
201290,3,DS,24.8
201290,3,DR,5.6
201290,3,IW,48785.3
201290,3,FW,48391.9
200718,1,WS,202.3
200718,1,WR,35.5
200718,1,DS,15.1
200718,1,DR,3.0
200718,1,IW,49065.5
200718,1,FW,48785.2
200718,2,WS,425.1
200718,2,WR,49.2
200718,2,DS,30.7
200718,2,DR,3.9
200718,2,IW,48649.7
200718,2,FW,48293.7
200718,3,WS,295.4
200718,3,WR,60.4
200718,3,DS,23.9
200718,3,DR,3.0
200718,3,IW,47219.2
200718,3,FW,46754.5
201872,1,WS,388.5
201872,1,WR,75.8
201872,1,DS,26.4
201872,1,DR,3.1
201872,1,IW,47409.4
201872,1,FW,47066.9
201872,2,WS,209.6
201872,2,WR,17.8
201872,2,DS,16.3
201872,2,DR,1.3
201872,2,IW,48364.3
201872,2,FW,47977.2
201872,3,WS,203.2
201872,3,WR,52.6
201872,3,DS,17.0
201872,3,DR,3.5
201872,3,IW,47758.5
201872,3,FW,47377.3
control,1,WS,355.8
control,1,WR,62.0
control,1,DS,20.1
control,1,DR,4.5
control,1,IW,48120.3
control,1,FW,47732.5
control,2,WS,255.6
control,2,WR,37.5
control,2,DS,16.0
control,2,DR,2.6
control,2,IW,47967.8
control,2,FW,47620.8
control,3,WS,277.8
control,3,WR,37.8
control,3,DS,19.4
control,3,DR,2.6
control,3,IW,47155.0
control,3,FW,46719.3
control,4,WS,130.6
control,4,WR,28.1
control,4,DS,8.4
control,4,DR,2.3
control,4,IW,47293.7
control,4,FW,46951.5
